-91.961334 35.010334 -10.89
-91.961334 35.010502 -10.93
-91.960999 36.235832 -14.11
-91.960831 36.439335 -24.05
-91.959999 35.054165 -10.41
-91.959831 35.054165 -10.45
-91.958336 35.547333 -8.5
-91.958336 35.294834 -17.97
-91.958336 35.294998 -18.02
-91.958336 36.168835 -14.67
-91.957497 35.502499 -7.45
-91.957497 35.543335 -8.19
-91.957497 35.68 -12.23
-91.957336 35.502335 -7.43
-91.957336 35.543335 -8.21
-91.957001 35.344501 -19.19
-91.956833 35.344334 -19.15
-91.956665 35.503666 -7.63
-91.956665 35.504333 -7.72
-91.956665 35.547832 -8.54
-91.956665 35.905998 -9.52
-91.956665 38.046665 -32.74
-91.956337 35.396832 -18.25
-91.956337 35.396999 -18.27
-91.954666 35.175335 -13.05
-91.954666 35.175499 -13.05
-91.954498 35.004501 -10.65
-91.954498 35.010502 -10.51
-91.95433 35.004333 -10.68
-91.95433 35.010334 -10.51
-91.95433 35.994335 -10.22
-91.95417 35.032665 -9.02
-91.95417 35.032665 -9.02
-91.953835 35.110832 -11.73
-91.953835 35.605335 -8.64
-91.953835 35.605499 -8.66
-91.953835 35.125332 -12.07
-91.953667 35.132332 -12.37
-91.953667 35.1325 -12.38
-91.953499 35.542667 -8.64
-91.953331 35.024334 -8.87
-91.951668 35.023834 -8.76
-91.951668 35.212833 -15.68
-91.951668 35.212833 -15.72
-91.951332 37.593666 -52.76
-91.951332 37.593666 -52.79
-91.950836 35.412334 -17.86
-91.950836 35.412498 -17.91
-91.9505 35.9235 -10.39
-91.950333 35.168835 -13.34
-91.950333 35.168835 -13.31
-91.950165 35.647999 -11.53
-91.949997 35.025002 -7.93
-91.949997 35.783165 -12.79
-91.949997 35.630501 -9.17
-91.949997 35.631001 -9.24
-91.949997 36.397667 -20.43
-91.949837 35.024834 -7.92
-91.949837 35.781666 -12.93
-91.948334 35.064335 -8.92
-91.948334 35.203499 -15.09
-91.948334 35.285332 -17.01
-91.948334 35.2855 -16.99
-91.948334 35.456165 -15.12
-91.948334 35.456165 -15.16
-91.947998 35.720833 -14.31
-91.947998 35.417835 -17.53
-91.94783 35.417835 -17.54
-91.947502 35.206665 -15.26
-91.947502 35.444668 -15.91
-91.947334 35.206665 -15.28
-91.947334 35.444668 -15.87
-91.946999 35.634167 -9.47
-91.946831 35.634167 -9.47
-91.946671 35.063667 -8.81
-91.946671 35.202499 -14.93
-91.946671 35.911667 -5.05
-91.946167 35.476665 -13.37
-91.946167 35.476665 -13.35
-91.945831 35.483833 -12.54
-91.945503 35.031334 -9.16
-91.945503 35.039665 -9.35
-91.945503 35.025002 -9.7
-91.945503 36.485168 -25.53
-91.945335 35.031334 -9.13
-91.945335 35.039665 -9.41
-91.945335 35.096169 -10.94
-91.945335 35.096169 -10.96
-91.945335 35.024834 -9.69
-91.945335 35.106834 -11.19
-91.945335 35.106998 -11.24
-91.945 35.068832 -10.39
-91.945 35.076332 -9.47
-91.944832 35.068832 -10.38
-91.944832 35.076332 -9.41
-91.944664 35.083332 -10.31
-91.944664 35.083332 -10.27
-91.944504 35.147167 -12.38
-91.944336 35.147167 -12.42
-91.944168 35.154335 -12.64
-91.944168 35.154499 -12.63
-91.943832 35.325333 -17.63
-91.943832 35.3255 -17.62
-91.943832 35.161167 -11.89
-91.943832 35.161167 -11.91
-91.943832 35.168835 -13
-91.943832 35.168835 -13.03
-91.943665 35.045834 -9.52
-91.943665 35.045834 -9.51
-91.943336 38.049835 -34.63
-91.943336 38.049999 -34.66
-91.943001 36.291 -18.02
-91.941666 35.920502 -8.3
-91.941666 38.051666 -34.49
-91.940498 35.702499 -13.87
-91.940331 35.300335 -16.93
-91.94017 35.837502 -12.45
-91.940002 35.068668 -8.85
-91.940002 35.161167 -12.25
-91.940002 35.162167 -12.39
-91.939835 35.068668 -8.84
-91.939163 35.344334 -17.28
-91.939163 35.344501 -17.3
-91.938835 35.608002 -9.27
-91.938332 35.344334 -17.34
-91.938332 35.432167 -16.06
-91.938332 35.432167 -16.08
-91.938332 35.164665 -12.32
-91.938332 35.164665 -12.29
-91.9375 35.469666 -13.65
-91.9375 35.338333 -16.91
-91.937332 35.469666 -13.64
-91.937332 35.338333 -16.9
-91.936668 35.032333 -9.13
-91.936668 35.032501 -9.1
-91.936668 35.024834 -9.77
-91.936668 35.025002 -9.77
-91.936668 35.701332 -13.16
-91.936668 35.344666 -17.4
-91.936668 35.134167 -11.56
-91.936668 35.134167 -11.53
-91.936668 35.921001 -7.57
-91.936333 35.278667 -15.77
-91.936333 35.278667 -15.74
-91.935837 35.701668 -13.14
-91.935837 35.701668 -13.15
-91.935501 35.512669 -9.23
-91.934669 35.205334 -14.75
-91.934669 35.205334 -14.72
-91.934334 35.564667 -6.89
-91.93383 35.212833 -14.73
-91.93383 35.6255 -9.91
-91.93383 35.641167 -9.01
-91.93383 35.641167 -9.02
-91.933334 35.702332 -12.85
-91.933334 35.583668 -6.13
-91.933334 35.584167 -6.2
-91.933334 35.431667 -15.02
-91.933334 35.431667 -15.03
-91.933334 35.435833 -15.27
-91.933334 35.436333 -15.34
-91.933334 38.058334 -35.46
-91.932999 35.436333 -15.53
-91.932831 35.223667 -14.52
-91.932831 35.223667 -14.52
-91.932831 35.436333 -15.54
-91.932503 35.054165 -7.7
-91.932335 35.054165 -7.7
-91.931999 35.424999 -16.08
-91.931831 35.424835 -16.04
-91.931664 36.102001 -10.99
-91.931664 36.146168 -10.98
-91.931168 35.320332 -16.27
-91.931168 35.320332 -16.24
-91.930832 35.159668 -13.37
-91.930832 35.159668 -13.34
-91.930336 35.261833 -15.14
-91.930336 35.262001 -15.19
-91.930168 37.734333 -48.09
-91.930168 37.734333 -48.05
-91.93 35.269333 -13.47
-91.93 37.914833 -35.29
-91.929832 37.914833 -35.29
-91.929665 35.396168 -16.56
-91.929665 35.396168 -16.53
-91.929497 35.404167 -16.52
-91.929337 35.404167 -16.5
-91.928665 35.587833 -6.01
-91.928665 35.587833 -6.02
-91.928665 35.300335 -16.92
-91.928665 35.300335 -16.89
-91.928497 36.399334 -21.43
-91.928337 35.010334 -9.83
-91.928337 35.010502 -9.84
-91.928337 36.202999 -16.04
-91.928337 36.256832 -12.17
-91.928337 35.978832 -9.66
-91.928001 35.017166 -10.08
-91.928001 35.806667 -13.73
-91.927834 35.017166 -10.07
-91.927834 35.456665 -13.84
-91.927834 35.456665 -13.83
-91.927498 35.025002 -9.7
-91.927498 35.347 -17.09
-91.927498 35.112167 -10.19
-91.92733 35.024834 -9.71
-91.92733 35.346832 -17.05
-91.92733 35.112167 -10.19
-91.92717 35.076168 -9.09
-91.92717 35.076168 -9.14
-91.92717 35.124832 -10.47
-91.92717 35.125 -10.52
-91.926834 36.209167 -17.77
-91.926834 36.359333 -19.74
-91.926834 37.985332 -33.23
-91.926666 35.743332 -15.78
-91.926331 36.239666 -14
-91.926003 37.372833 -57.39
-91.925835 37.372833 -57.37
-91.925499 36.143002 -13.02
-91.925331 35.476833 -10.4
-91.925331 35.476833 -12.07
-91.925331 35.477001 -12.13
-91.925003 35.740002 -15.46
-91.925003 35.7425 -15.63
-91.925003 35.205334 -13.99
-91.925003 35.212502 -14.14
-91.924835 35.739834 -15.43
-91.924835 35.205334 -14.03
-91.924835 35.212334 -14.14
-91.924164 36.261002 -15.07
-91.923836 35.232834 -14.44
-91.923332 35.835999 -10.9
-91.923332 35.269001 -14.1
-91.923332 35.272835 -14.6
-91.922997 35.738834 -14.48
-91.922997 35.490002 -10.52
-91.922997 36.325169 -18.22
-91.922836 35.489834 -10.49
-91.922836 35.143833 -11.14
-91.921837 36.454334 -23.41
-91.921669 35.135166 -9.68
-91.921333 36.102501 -13.85
-91.920998 35.66 -11.09
-91.920998 35.906334 -10.18
-91.92083 35.425335 -14.95
-91.920502 35.384998 -15.92
-91.920334 35.384834 -15.89
-91.919998 35.836834 -11.38
-91.919998 36.045834 -9.93
-91.919998 38.259998 -44.55
-91.919998 38.351665 -48.24
-91.91983 38.259834 -44.5
-91.91983 38.351665 -48.24
-91.91967 35.117332 -9.86
-91.91967 35.1175 -9.89
-91.91967 35.139332 -10.71
-91.91967 35.1395 -10.7
-91.91967 35.163334 -11.77
-91.91967 35.163334 -11.82
-91.919167 35.591 -6.91
-91.918831 35.024834 -9.66
-91.918831 35.025002 -9.68
-91.918831 35.129665 -10.46
-91.918831 35.129665 -10.45
-91.918663 35.439667 -13.83
-91.918663 35.439667 -13.79
-91.918335 35.395168 -14.6
-91.918335 38.068333 -34.37
-91.917999 35.099499 -9.63
-91.917831 35.099335 -9.65
-91.917503 36.050835 -12.07
-91.917168 35.359333 -16.24
-91.917168 35.359501 -16.24
-91.916832 35.754166 -14.93
-91.916664 35.191334 -13.19
-91.916664 35.191334 -13.16
-91.916664 35.542667 -5.49
-91.916664 35.394501 -14.49
-91.916664 35.134335 -9.51
-91.916664 36.678333 -38.48
-91.916664 36.678333 -38.48
-91.916168 35.268665 -13.88
-91.916168 35.268665 -13.85
-91.915833 35.389832 -14.11
-91.915833 35.389999 -14.14
-91.915833 36.484333 -26.67
-91.914665 35.076168 -8.76
-91.914665 35.076168 -8.75
-91.914665 35.664833 -9.43
-91.914665 35.665001 -9.45
-91.914497 35.547501 -3.84
-91.914337 35.547333 -3.88
-91.913666 35.300335 -16.08
-91.913666 35.300499 -16.05
-91.91333 35.234001 -12.49
-91.91333 35.420334 -14.5
-91.91333 36.496166 -24.73
-91.913002 35.102833 -9.53
-91.912834 35.102833 -9.56
-91.91217 36.019333 -10.48
-91.911667 35.386333 -14.95
-91.911667 35.386333 -14.95
-91.911667 35.396168 -14.66
-91.911667 35.396168 -14.68
-91.911331 35.124668 -9.55
-91.911331 35.124668 -9.52
-91.911331 35.449165 -12.7
-91.911331 35.449165 -12.73
-91.911331 37.052166 -44.86
-91.911331 37.052166 -44.87
-91.910667 36.762833 -41.3
-91.910667 36.762833 -41.29
-91.9105 35.002499 -9.84
-91.910332 35.002335 -9.79
-91.910332 35.020332 -9.71
-91.910332 35.0205 -9.73
-91.910332 35.499332 -9.32
-91.910332 35.4995 -9.34
-91.910004 35.010502 -9.55
-91.909836 35.010334 -9.57
-91.909668 35.233833 -13.7
-91.909668 35.233833 -13.71
-91.9095 35.153667 -10.9
-91.909332 35.153667 -10.89
-91.909164 35.502834 -7.41
-91.909164 35.502998 -7.44
-91.909164 35.139168 -10.08
-91.909164 35.139168 -10.12
-91.908836 35.068832 -8.67
-91.907997 35.721333 -12.7
-91.907997 35.345501 -15.69
-91.907997 35.404999 -13.92
-91.907997 36.543667 -31.85
-91.907837 35.721333 -12.68
-91.907837 35.345333 -15.66
-91.907837 35.404835 -13.92
-91.907837 36.543667 -31.85
-91.907501 35.204166 -13.18
-91.907333 35.204166 -13.19
-91.90683 35.620499 -7.87
-91.90667 35.471169 -11.19
-91.90667 35.471169 -11.2
-91.90667 38.071667 -34.08
-91.906334 35.075333 -8.75
-91.906334 35.0755 -8.78
-91.90583 35.248665 -13.76
-91.90583 35.248665 -13.72
-91.90583 35.925167 -10.91
-91.905334 35.371666 -14.32
-91.905334 35.371666 -14.27
-91.904999 35.410332 -13.89
-91.904999 35.863834 -13.05
-91.904831 35.410332 -13.89
-91.904663 35.204166 -13.13
-91.904503 35.128334 -9.38
-91.904335 35.128334 -9.33
-91.903 35.179501 -11.82
-91.903 35.647167 -9.94
-91.902832 35.179333 -11.87
-91.902664 38.279835 -45.59
-91.901665 35.185833 -12.23
-91.901665 38.372833 -48.82
-91.901337 35.841835 -12.63
-91.901169 35.109833 -8.88
-91.901169 35.110001 -8.93
-91.900002 35.185501 -12.14
-91.900002 36.460167 -23
-91.899666 35.010334 -9.53
-91.899666 35.010334 -9.52
-91.899666 35.234165 -12.96
-91.899666 35.234165 -13.01
-91.899666 35.124332 -8.3
-91.899666 35.1245 -8.36
-91.899498 35.0755 -8.53
-91.899498 35.086334 -8.59
-91.89933 35.075333 -8.54
-91.89933 35.086334 -8.61
-91.89917 35.093834 -8.73
-91.89917 35.093834 -8.74
-91.899002 36.655334 -34.29
-91.898834 35.225334 -12.65
-91.898834 35.225498 -12.62
-91.898834 36.895832 -50.22
-91.898499 35.951832 -10.9
-91.898499 37.885666 -35.38
-91.898331 35.622833 -6.73
-91.898331 36.391335 -20.05
-91.898003 35.268002 -13.43
-91.898003 35.2855 -13.52
-91.897835 35.267834 -13.38
-91.897835 35.285332 -13.56
-91.897163 35.314667 -15.13
-91.897163 35.314667 -15.11
-91.897163 37.232334 -56.75
-91.897003 35.164165 -10.97
-91.896835 35.164165 -10.93
-91.896835 35.994667 -9.2
-91.896667 35.621502 -6.7
-91.896667 35.6675 -9.89
-91.896667 35.668499 -10.02
-91.8965 37.855167 -36.64
-91.8965 38.260334 -44.91
-91.895836 35.619835 -6.24
-91.895836 35.619999 -6.34
-91.895836 37.684334 -52.61
-91.8955 35.188835 -11.72
-91.8955 37.968166 -35
-91.895332 35.188835 -11.68
-91.894997 36.684334 -39.51
-91.894836 36.684334 -39.5
-91.894669 36.833832 -45.77
-91.894669 36.833832 -45.82
-91.894501 35.068668 -8.22
-91.894501 35.467834 -10.56
-91.894333 35.068668 -8.21
-91.894333 35.467834 -10.51
-91.894165 35.204334 -12.15
-91.894165 35.204498 -12.17
-91.894165 35.150333 -9.86
-91.894165 35.150333 -9.88
-91.892998 37.827999 -37.77
-91.89283 37.827835 -37.72
-91.892502 35.237499 -12.82
-91.892334 35.237335 -12.77
-91.89183 35.507168 -7.58
-91.89167 35.369835 -10.94
-91.89167 36.228668 -13.94
-91.891335 35.549999 -4.8
-91.891167 35.010334 -10.09
-91.891167 35.010334 -10.1
-91.891167 35.109665 -8.54
-91.891167 35.109665 -8.52
-91.890831 35.127834 -9.29
-91.890831 35.127998 -9.33
-91.890831 37.4095 -55.23
-91.890503 35.053333 -8.9
-91.890503 35.086334 -8.2
-91.890503 35.120499 -8.79
-91.890503 35.138832 -9.82
-91.890335 35.053333 -8.91
-91.890335 35.086334 -8.16
-91.890335 35.120335 -8.77
-91.890335 35.138832 -9.85
-91.890167 35.581001 -5.67
-91.889999 36.154167 -14.63
-91.889999 36.336834 -18.13
-91.889999 38.419998 -51.57
-91.889832 38.419834 -51.51
-91.889336 35.632168 -7.84
-91.889168 35.204334 -11.69
-91.889168 35.204498 -11.65
-91.888832 35.804668 -14.58
-91.888832 35.285332 -13.04
-91.888336 35.314667 -14.3
-91.888336 35.314667 -14.29
-91.887833 35.175335 -10.76
-91.887833 35.175499 -10.74
-91.887497 35.41 -12.83
-91.887337 35.409832 -12.79
-91.887169 35.776669 -14.28
-91.886665 35.802166 -11.93
-91.886665 35.803001 -12.05
-91.886665 35.432167 -11.61
-91.886665 35.432167 -11.65
-91.885002 35.069168 -8.35
-91.885002 35.505501 -4.22
-91.885002 35.521168 -5.27
-91.885002 35.801666 -11.96
-91.885002 35.112667 -7.41
-91.885002 35.431667 -11.4
-91.885002 35.951832 -8.97
-91.884834 35.521168 -5.27
-91.884834 35.801666 -11.97
-91.884171 36.155998 -15.69
-91.883331 35.5 -3.92
-91.883331 35.505333 -4.2
-91.883331 35.572334 -4.65
-91.883331 35.111668 -7.27
-91.883331 35.428333 -11.18
-91.883331 35.430832 -11.29
-91.883331 36.593166 -35.11
-91.883331 35.952499 -9.01
-91.883331 36.299999 -12.26
-91.883003 35.124332 -8.29
-91.882835 35.470333 -8.29
-91.882835 35.470333 -8.3
-91.882835 35.262333 -12.66
-91.882835 35.262501 -12.71
-91.882835 36.961834 -49.16
-91.882835 36.962002 -49.17
-91.8825 35.009998 -9.67
-91.8825 35.099167 -7.43
-91.882332 35.009834 -9.62
-91.882332 35.099167 -7.39
-91.882164 35.347332 -13.14
-91.882164 35.3475 -13.15
-91.882004 35.041168 -8.93
-91.882004 35.046665 -8.75
-91.882004 35.053333 -8.74
-91.882004 35.443001 -10.91
-91.881836 35.041168 -8.93
-91.881836 35.046665 -8.72
-91.881836 35.053333 -8.73
-91.881836 35.442833 -10.83
-91.881836 36.190834 -17.49
-91.881836 36.229332 -17.61
-91.881668 35.568333 -4
-91.881668 35.568333 -4.01
-91.881668 35.573502 -4.76
-91.881668 35.412834 -12.5
-91.881668 35.412998 -12.45
-91.881332 35.080334 -7.94
-91.881332 35.080833 -7.09
-91.881332 37.122833 -52.84
-91.881332 37.123001 -52.86
-91.881332 38.395832 -51.08
-91.881165 35.499168 -7.67
-91.881165 35.499168 -7.63
-91.880997 35.595165 -6.29
-91.880836 36.336334 -17.77
-91.880836 37.938499 -36.46
-91.880333 35.285332 -12.65
-91.880333 35.285332 -12.63
-91.879997 35.034832 -8.46
-91.879997 35.068501 -8.26
-91.879997 35.470333 -9.48
-91.879997 35.268833 -12.49
-91.879837 35.470333 -9.49
-91.879837 35.268833 -12.45
-91.879166 35.070332 -9.48
-91.879166 35.070332 -9.49
-91.87883 35.603832 -4.92
-91.87883 35.667168 -10.77
-91.878334 38.101665 -35.11
-91.877502 35.186668 -10.52
-91.877502 35.1245 -8.42
-91.877335 35.186668 -10.52
-91.877335 35.124332 -8.45
-91.876831 36.304165 -14.9
-91.876663 35.138832 -8.59
-91.876663 35.138832 -8.63
-91.876335 35.488667 -8.49
-91.876335 35.488667 -8.46
-91.875999 38.347332 -49.21
-91.875832 35.359165 -13.16
-91.875832 35.359165 -13.19
-91.875504 35.4305 -10.88
-91.875336 35.430332 -10.84
-91.875 35.034332 -8.38
-91.875 35.341667 -11.98
-91.875 38.200001 -44.72
-91.874832 35.341667 -11.97
-91.874832 38.199833 -44.74
-91.874664 35.549667 -4.14
-91.874664 35.549667 -4.15
-91.874336 35.548832 -5.42
-91.873833 35.204166 -10.46
-91.873833 35.204166 -10.47
-91.873665 35.412834 -11.13
-91.873665 35.412834 -11.1
-91.873665 35.142166 -8.3
-91.873665 35.142166 -8.35
-91.873337 35.038834 -8.89
-91.873337 35.004166 -9.8
-91.873337 35.009666 -9.77
-91.873337 35.017166 -9.94
-91.873337 35.025833 -9.36
-91.873337 35.185833 -10.28
-91.873337 35.346001 -12.36
-91.873337 35.347 -12.48
-91.873337 35.109665 -8
-91.873337 35.109665 -7.96
-91.873337 35.124168 -7.99
-91.873337 35.124168 -7.96
-91.873001 35.053333 -8.71
-91.873001 35.258667 -12.11
-91.872833 35.068001 -8.67
-91.872833 35.347168 -13.05
-91.872833 35.347168 -13.01
-91.872833 35.258667 -12.11
-91.872665 36.494667 -29.62
-91.872498 35.086166 -6.99
-91.872498 37.917999 -33.08
-91.872498 37.917999 -33.83
-91.87233 35.086166 -6.99
-91.87233 37.917999 -33.8
-91.872169 36.402168 -20.97
-91.872169 35.938499 -12.91
-91.872002 35.484665 -7.08
-91.871834 35.484665 -7.08
-91.871834 36.090832 -13.49
-91.871666 35.241665 -11.58
-91.871666 35.241665 -11.58
-91.871666 36.412998 -22.06
-91.87133 35.963501 -12.69
-91.87117 35.222168 -11.34
-91.87117 35.222168 -11.33
-91.87117 35.299835 -12.31
-91.87117 35.299999 -12.25
-91.870499 35.627998 -6.95
-91.870499 35.164665 -9.31
-91.870331 35.164665 -9.31
-91.870003 38.109165 -39.85
-91.869835 38.109165 -39.81
