-92.0000	35.0001	327.7877
-92.0000	35.0276	321.1539
-92.0000	35.0552	307.1586
-92.0000	35.0827	279.9522
-92.0000	35.1103	241.3319
-92.0000	35.1379	196.2554
-92.0000	35.1654	148.3274
-92.0000	35.1930	101.9291
-92.0000	35.2205	59.3108
-92.0000	35.2481	19.2485
-92.0000	35.2756	-18.3357
-92.0000	35.3032	-48.0401
-92.0000	35.3308	-60.8107
-92.0000	35.3583	-53.9854
-92.0000	35.3859	-28.2713
-92.0000	35.4134	12.6551
-92.0000	35.4410	55.7163
-92.0000	35.4685	76.5564
-92.0000	35.4961	73.0326
-92.0000	35.5237	41.1170
-92.0000	35.5512	-3.1476
-92.0000	35.5788	-27.5981
-92.0000	35.6063	-12.1580
-92.0000	35.6339	32.3534
-92.0000	35.6614	75.3075
-92.0000	35.6890	85.0768
-92.0000	35.7165	48.3722
-92.0000	35.7441	2.1103
-92.0000	35.7717	8.1765
-92.0000	35.7992	37.2748
-92.0000	35.8268	53.6376
-92.0000	35.8543	56.9913
-92.0000	35.8819	49.2764
-92.0000	35.9094	26.9918
-92.0000	35.9370	-15.7232
-92.0000	35.9646	-76.7818
-92.0000	35.9921	-141.9924
-92.0000	36.0197	-197.1648
-92.0000	36.0472	-216.5130
-92.0000	36.0748	-159.8195
-92.0000	36.1023	-59.0667
-92.0000	36.1299	39.3009
-92.0000	36.1575	112.3878
-92.0000	36.1850	148.0044
-92.0000	36.2126	128.6162
-92.0000	36.2401	41.8214
-92.0000	36.2677	-83.2731
-92.0000	36.2952	-176.5994
-92.0000	36.3228	-200.7941
-92.0000	36.3504	-189.0187
-92.0000	36.3779	-169.2136
-92.0000	36.4055	-152.2369
-92.0000	36.4330	-140.8422
-92.0000	36.4606	-134.5405
-92.0000	36.4881	-129.0500
-92.0000	36.5157	-112.2300
-92.0000	36.5433	-71.9129
-92.0000	36.5708	31.4335
-92.0000	36.5984	124.5503
-92.0000	36.6259	-9.0789
-92.0000	36.6535	-108.3122
-92.0000	36.6810	-107.1916
-92.0000	36.7086	-56.1241
-92.0000	36.7362	12.6096
-92.0000	36.7637	77.0602
-92.0000	36.7913	121.0482
-92.0000	36.8188	142.7127
-92.0000	36.8464	165.6131
-92.0000	36.8739	185.5541
-92.0000	36.9015	174.3031
-92.0000	36.9291	123.8368
-92.0000	36.9566	48.6959
-92.0000	36.9842	-30.2118
-92.0000	37.0117	-100.7421
-92.0000	37.0393	-158.4001
-92.0000	37.0668	-201.6916
-92.0000	37.0944	-236.8668
-92.0000	37.1220	-262.6975
-92.0000	37.1495	-268.2479
-92.0000	37.1771	-283.9697
-92.0000	37.2046	-322.4435
-92.0000	37.2322	-354.4958
-92.0000	37.2597	-360.6931
-92.0000	37.2873	-340.1668
-92.0000	37.3149	-293.4225
-92.0000	37.3424	-219.4317
-92.0000	37.3700	-133.8795
-92.0000	37.3975	-56.7817
-92.0000	37.4251	-4.2519
-92.0000	37.4526	6.1252
-92.0000	37.4802	11.1685
-92.0000	37.5078	40.3445
-92.0000	37.5353	81.8814
-92.0000	37.5629	148.8375
-92.0000	37.5904	205.2297
-92.0000	37.6180	248.6377
-92.0000	37.6455	293.4789
-92.0000	37.6731	343.3831
-92.0000	37.7007	397.0732
-92.0000	37.7282	438.9451
-92.0000	37.7558	456.4747
-92.0000	37.7833	448.9499
-92.0000	37.8109	418.1539
-92.0000	37.8384	367.0602
-92.0000	37.8660	311.2463
-92.0000	37.8935	266.6216
-92.0000	37.9211	230.4064
-92.0000	37.9487	184.2488
-92.0000	37.9762	120.2167
-92.0000	38.0038	53.3349
-92.0000	38.0313	26.0080
-92.0000	38.0589	78.3202
-92.0000	38.0864	169.9798
-92.0000	38.1140	237.0724
-92.0000	38.1416	239.1356
-92.0000	38.1691	185.5618
-92.0000	38.1967	107.7804
-92.0000	38.2242	-17.1821
-92.0000	38.2518	-100.0417
-92.0000	38.2793	-110.6796
-92.0000	38.3069	-71.8369
-92.0000	38.3345	-53.6753
-92.0000	38.3620	-114.6242
-92.0000	38.3896	-207.9890
-92.0000	38.4171	-239.7578
-92.0000	38.4447	-175.0876
-92.0000	38.4722	-67.7065
-92.0000	38.4998	33.1911
-91.9611	35.0001	337.9028
-91.9611	35.0276	341.7559
-91.9611	35.0552	328.3871
-91.9611	35.0827	302.7730
-91.9611	35.1103	264.5440
-91.9611	35.1379	219.8871
-91.9611	35.1654	171.3899
-91.9611	35.1930	128.6032
-91.9611	35.2205	96.9308
-91.9611	35.2481	65.7537
-91.9611	35.2756	27.4104
-91.9611	35.3032	-9.6868
-91.9611	35.3308	-25.8341
-91.9611	35.3583	-14.5406
-91.9611	35.3859	15.9629
-91.9611	35.4134	59.4569
-91.9611	35.4410	105.2247
-91.9611	35.4685	131.1606
-91.9611	35.4961	131.5200
-91.9611	35.5237	97.7125
-91.9611	35.5512	44.1911
-91.9611	35.5788	15.0225
-91.9611	35.6063	44.6909
-91.9611	35.6339	104.1918
-91.9611	35.6614	155.5430
-91.9611	35.6890	189.3981
-91.9611	35.7165	155.1986
-91.9611	35.7441	117.1870
-91.9611	35.7717	114.3898
-91.9611	35.7992	125.1312
-91.9611	35.8268	117.7460
-91.9611	35.8543	109.7207
-91.9611	35.8819	99.5131
-91.9611	35.9094	79.1121
-91.9611	35.9370	34.8843
-91.9611	35.9646	-38.0692
-91.9611	35.9921	-95.5665
-91.9611	36.0197	-140.8749
-91.9611	36.0472	-171.2593
-91.9611	36.0748	-129.7195
-91.9611	36.1023	-6.9524
-91.9611	36.1299	81.0587
-91.9611	36.1575	139.8999
-91.9611	36.1850	162.2397
-91.9611	36.2126	149.5882
-91.9611	36.2401	73.3650
-91.9611	36.2677	-59.4721
-91.9611	36.2952	-172.8309
-91.9611	36.3228	-157.5845
-91.9611	36.3504	-128.1396
-91.9611	36.3779	-104.7775
-91.9611	36.4055	-93.3329
-91.9611	36.4330	-91.1601
-91.9611	36.4606	-93.6453
-91.9611	36.4881	-101.6942
-91.9611	36.5157	-82.9794
-91.9611	36.5433	2.7346
-91.9611	36.5708	132.1939
-91.9611	36.5984	156.6267
-91.9611	36.6259	-12.5078
-91.9611	36.6535	-103.4368
-91.9611	36.6810	-90.3454
-91.9611	36.7086	-25.7242
-91.9611	36.7362	55.3778
-91.9611	36.7637	125.2688
-91.9611	36.7913	161.9293
-91.9611	36.8188	152.6543
-91.9611	36.8464	178.3701
-91.9611	36.8739	243.6741
-91.9611	36.9015	227.9781
-91.9611	36.9291	137.8686
-91.9611	36.9566	32.3174
-91.9611	36.9842	-63.5204
-91.9611	37.0117	-137.6875
-91.9611	37.0393	-191.7156
-91.9611	37.0668	-227.4589
-91.9611	37.0944	-258.7907
-91.9611	37.1220	-284.4539
-91.9611	37.1495	-285.5904
-91.9611	37.1771	-306.2121
-91.9611	37.2046	-341.3209
-91.9611	37.2322	-365.6970
-91.9611	37.2597	-362.2897
-91.9611	37.2873	-329.4537
-91.9611	37.3149	-267.8205
-91.9611	37.3424	-172.3079
-91.9611	37.3700	-71.5760
-91.9611	37.3975	5.4745
-91.9611	37.4251	52.2277
-91.9611	37.4526	74.0468
-91.9611	37.4802	102.2031
-91.9611	37.5078	159.4949
-91.9611	37.5353	191.4372
-91.9611	37.5629	230.2467
-91.9611	37.5904	235.6245
-91.9611	37.6180	259.4630
-91.9611	37.6455	303.1744
-91.9611	37.6731	359.2404
-91.9611	37.7007	421.5266
-91.9611	37.7282	477.6608
-91.9611	37.7558	497.8146
-91.9611	37.7833	500.1606
-91.9611	37.8109	488.2219
-91.9611	37.8384	430.2229
-91.9611	37.8660	356.6485
-91.9611	37.8935	314.4799
-91.9611	37.9211	295.0060
-91.9611	37.9487	253.1946
-91.9611	37.9762	170.5159
-91.9611	38.0038	54.6470
-91.9611	38.0313	-29.8225
-91.9611	38.0589	17.1540
-91.9611	38.0864	113.4784
-91.9611	38.1140	158.8578
-91.9611	38.1416	133.0362
-91.9611	38.1691	48.2377
-91.9611	38.1967	-70.6148
-91.9611	38.2242	-180.9600
-91.9611	38.2518	-110.7480
-91.9611	38.2793	25.1805
-91.9611	38.3069	157.2581
-91.9611	38.3345	191.5997
-91.9611	38.3620	28.1220
-91.9611	38.3896	-147.7043
-91.9611	38.4171	-224.3754
-91.9611	38.4447	-209.7436
-91.9611	38.4722	-144.3381
-91.9611	38.4998	-63.9063
-91.9222	35.0001	297.3097
-91.9222	35.0276	308.7905
-91.9222	35.0552	309.4725
-91.9222	35.0827	296.5658
-91.9222	35.1103	270.5783
-91.9222	35.1379	233.9870
-91.9222	35.1654	191.2555
-91.9222	35.1930	154.7662
-91.9222	35.2205	148.4753
-91.9222	35.2481	137.4864
-91.9222	35.2756	105.1218
-91.9222	35.3032	71.2182
-91.9222	35.3308	54.6789
-91.9222	35.3583	63.3672
-91.9222	35.3859	86.6568
-91.9222	35.4134	120.2843
-91.9222	35.4410	161.0809
-91.9222	35.4685	187.5342
-91.9222	35.4961	182.3010
-91.9222	35.5237	151.6350
-91.9222	35.5512	109.6503
-91.9222	35.5788	89.7198
-91.9222	35.6063	123.1847
-91.9222	35.6339	164.3564
-91.9222	35.6614	161.3954
-91.9222	35.6890	149.3823
-91.9222	35.7165	147.4673
-91.9222	35.7441	141.4936
-91.9222	35.7717	131.2053
-91.9222	35.7992	120.5969
-91.9222	35.8268	109.9109
-91.9222	35.8543	103.5330
-91.9222	35.8819	96.7406
-91.9222	35.9094	69.0490
-91.9222	35.9370	-6.6032
-91.9222	35.9646	-59.5746
-91.9222	35.9921	-66.5739
-91.9222	36.0197	-64.8423
-91.9222	36.0472	-73.3698
-91.9222	36.0748	-53.5820
-91.9222	36.1023	6.8574
-91.9222	36.1299	59.5946
-91.9222	36.1575	73.6604
-91.9222	36.1850	29.9433
-91.9222	36.2126	-69.3014
-91.9222	36.2401	-148.1462
-91.9222	36.2677	-93.9239
-91.9222	36.2952	-93.0349
-91.9222	36.3228	-70.6511
-91.9222	36.3504	-42.4949
-91.9222	36.3779	-31.0103
-91.9222	36.4055	-43.8343
-91.9222	36.4330	-71.5713
-91.9222	36.4606	-104.4137
-91.9222	36.4881	-137.0561
-91.9222	36.5157	-151.0423
-91.9222	36.5433	-100.4822
-91.9222	36.5708	35.6352
-91.9222	36.5984	31.6722
-91.9222	36.6259	-35.4484
-91.9222	36.6535	-77.5457
-91.9222	36.6810	-59.1130
-91.9222	36.7086	8.1383
-91.9222	36.7362	94.2446
-91.9222	36.7637	148.2399
-91.9222	36.7913	159.7334
-91.9222	36.8188	155.5971
-91.9222	36.8464	173.2137
-91.9222	36.8739	194.6811
-91.9222	36.9015	169.4319
-91.9222	36.9291	81.9781
-91.9222	36.9566	-34.6009
-91.9222	36.9842	-130.4677
-91.9222	37.0117	-183.6286
-91.9222	37.0393	-214.4107
-91.9222	37.0668	-245.7894
-91.9222	37.0944	-288.0216
-91.9222	37.1220	-318.9195
-91.9222	37.1495	-341.6740
-91.9222	37.1771	-352.2259
-91.9222	37.2046	-355.5612
-91.9222	37.2322	-356.5758
-91.9222	37.2597	-338.8344
-91.9222	37.2873	-288.4024
-91.9222	37.3149	-202.7995
-91.9222	37.3424	-86.6220
-91.9222	37.3700	27.0623
-91.9222	37.3975	97.5486
-91.9222	37.4251	137.8695
-91.9222	37.4526	213.9455
-91.9222	37.4802	346.1034
-91.9222	37.5078	258.9709
-91.9222	37.5353	168.9770
-91.9222	37.5629	150.7043
-91.9222	37.5904	163.5951
-91.9222	37.6180	211.3189
-91.9222	37.6455	272.8163
-91.9222	37.6731	333.3028
-91.9222	37.7007	387.4862
-91.9222	37.7282	436.3854
-91.9222	37.7558	468.4695
-91.9222	37.7833	506.2543
-91.9222	37.8109	540.7888
-91.9222	37.8384	502.4149
-91.9222	37.8660	419.5861
-91.9222	37.8935	375.2048
-91.9222	37.9211	346.8743
-91.9222	37.9487	306.3018
-91.9222	37.9762	234.8717
-91.9222	38.0038	118.7256
-91.9222	38.0313	39.6964
-91.9222	38.0589	46.1078
-91.9222	38.0864	107.6579
-91.9222	38.1140	122.8923
-91.9222	38.1416	67.1464
-91.9222	38.1691	-9.3458
-91.9222	38.1967	-64.9435
-91.9222	38.2242	-15.4416
-91.9222	38.2518	120.1808
-91.9222	38.2793	264.9575
-91.9222	38.3069	388.2349
-91.9222	38.3345	382.8107
-91.9222	38.3620	49.4589
-91.9222	38.3896	-107.1557
-91.9222	38.4171	-199.7727
-91.9222	38.4447	-235.8208
-91.9222	38.4722	-221.5674
-91.9222	38.4998	-163.5331
-91.8834	35.0001	231.9530
-91.8834	35.0276	252.2423
-91.8834	35.0552	273.0105
-91.8834	35.0827	279.3109
-91.8834	35.1103	270.2165
-91.8834	35.1379	249.9772
-91.8834	35.1654	219.0252
-91.8834	35.1930	193.5848
-91.8834	35.2205	193.8343
-91.8834	35.2481	198.2526
-91.8834	35.2756	180.9353
-91.8834	35.3032	159.2710
-91.8834	35.3308	142.6849
-91.8834	35.3583	140.4088
-91.8834	35.3859	150.9751
-91.8834	35.4134	173.3684
-91.8834	35.4410	217.0505
-91.8834	35.4685	246.9289
-91.8834	35.4961	243.4032
-91.8834	35.5237	217.1403
-91.8834	35.5512	183.6346
-91.8834	35.5788	159.0231
-91.8834	35.6063	169.1169
-91.8834	35.6339	188.6332
-91.8834	35.6614	181.4202
-91.8834	35.6890	156.3116
-91.8834	35.7165	121.1871
-91.8834	35.7441	80.0860
-91.8834	35.7717	62.7825
-91.8834	35.7992	56.4548
-91.8834	35.8268	50.5259
-91.8834	35.8543	53.2611
-91.8834	35.8819	64.0462
-91.8834	35.9094	51.0800
-91.8834	35.9370	-15.2776
-91.8834	35.9646	-74.1570
-91.8834	35.9921	-41.5201
-91.8834	36.0197	14.9631
-91.8834	36.0472	5.0220
-91.8834	36.0748	-24.1786
-91.8834	36.1023	2.5069
-91.8834	36.1299	31.9642
-91.8834	36.1575	24.1075
-91.8834	36.1850	-41.2634
-91.8834	36.2126	-164.5123
-91.8834	36.2401	-293.2392
-91.8834	36.2677	-299.3841
-91.8834	36.2952	-171.0153
-91.8834	36.3228	-64.6004
-91.8834	36.3504	7.8200
-91.8834	36.3779	20.0913
-91.8834	36.4055	-25.4424
-91.8834	36.4330	-88.2166
-91.8834	36.4606	-143.3221
-91.8834	36.4881	-181.3990
-91.8834	36.5157	-195.4762
-91.8834	36.5433	-173.0619
-91.8834	36.5708	-128.2740
-91.8834	36.5984	-114.8076
-91.8834	36.6259	-117.4299
-91.8834	36.6535	-94.1162
-91.8834	36.6810	-42.1172
-91.8834	36.7086	29.8761
-91.8834	36.7362	112.6295
-91.8834	36.7637	151.4240
-91.8834	36.7913	170.0685
-91.8834	36.8188	155.5164
-91.8834	36.8464	134.2883
-91.8834	36.8739	122.7536
-91.8834	36.9015	91.3782
-91.8834	36.9291	4.4384
-91.8834	36.9566	-111.6480
-91.8834	36.9842	-185.0127
-91.8834	37.0117	-215.9367
-91.8834	37.0393	-251.1727
-91.8834	37.0668	-285.1339
-91.8834	37.0944	-317.4181
-91.8834	37.1220	-334.5637
-91.8834	37.1495	-351.5826
-91.8834	37.1771	-348.6767
-91.8834	37.2046	-333.9773
-91.8834	37.2322	-319.9577
-91.8834	37.2597	-291.2874
-91.8834	37.2873	-242.3124
-91.8834	37.3149	-167.4325
-91.8834	37.3424	-39.9876
-91.8834	37.3700	109.5200
-91.8834	37.3975	206.7074
-91.8834	37.4251	252.1361
-91.8834	37.4526	309.3164
-91.8834	37.4802	333.3140
-91.8834	37.5078	143.1669
-91.8834	37.5353	31.6532
-91.8834	37.5629	62.4796
-91.8834	37.5904	101.8165
-91.8834	37.6180	159.3326
-91.8834	37.6455	235.5190
-91.8834	37.6731	298.9469
-91.8834	37.7007	328.0615
-91.8834	37.7282	385.2673
-91.8834	37.7558	433.1484
-91.8834	37.7833	479.4197
-91.8834	37.8109	539.2385
-91.8834	37.8384	529.4003
-91.8834	37.8660	446.5251
-91.8834	37.8935	378.8275
-91.8834	37.9211	340.5884
-91.8834	37.9487	301.4680
-91.8834	37.9762	245.1484
-91.8834	38.0038	174.8593
-91.8834	38.0313	128.5423
-91.8834	38.0589	158.9129
-91.8834	38.0864	223.4146
-91.8834	38.1140	184.0476
-91.8834	38.1416	86.4101
-91.8834	38.1691	89.5493
-91.8834	38.1967	174.2561
-91.8834	38.2242	315.4676
-91.8834	38.2518	385.2763
-91.8834	38.2793	367.3339
-91.8834	38.3069	347.8083
-91.8834	38.3345	219.6406
-91.8834	38.3620	-6.9977
-91.8834	38.3896	-193.2374
-91.8834	38.4171	-201.6041
-91.8834	38.4447	-218.1420
-91.8834	38.4722	-235.9275
-91.8834	38.4998	-190.7663
-91.8445	35.0001	176.0837
-91.8445	35.0276	203.0353
-91.8445	35.0552	236.6749
-91.8445	35.0827	261.2729
-91.8445	35.1103	267.6749
-91.8445	35.1379	260.9995
-91.8445	35.1654	241.6495
-91.8445	35.1930	221.8797
-91.8445	35.2205	220.6721
-91.8445	35.2481	230.7761
-91.8445	35.2756	226.4623
-91.8445	35.3032	209.6297
-91.8445	35.3308	186.9070
-91.8445	35.3583	164.9292
-91.8445	35.3859	158.6549
-91.8445	35.4134	179.7440
-91.8445	35.4410	226.4876
-91.8445	35.4685	273.8614
-91.8445	35.4961	286.3545
-91.8445	35.5237	263.4568
-91.8445	35.5512	238.5133
-91.8445	35.5788	226.3281
-91.8445	35.6063	220.9152
-91.8445	35.6339	209.6552
-91.8445	35.6614	191.5480
-91.8445	35.6890	162.5842
-91.8445	35.7165	124.1182
-91.8445	35.7441	79.4232
-91.8445	35.7717	44.7737
-91.8445	35.7992	30.1565
-91.8445	35.8268	16.8529
-91.8445	35.8543	17.3646
-91.8445	35.8819	49.9724
-91.8445	35.9094	55.0878
-91.8445	35.9370	2.4265
-91.8445	35.9646	-54.8684
-91.8445	35.9921	-72.3779
-91.8445	36.0197	-50.3230
-91.8445	36.0472	-32.6279
-91.8445	36.0748	-31.6645
-91.8445	36.1023	4.5045
-91.8445	36.1299	33.1476
-91.8445	36.1575	31.7107
-91.8445	36.1850	3.8263
-91.8445	36.2126	-54.0501
-91.8445	36.2401	-182.8692
-91.8445	36.2677	-265.9570
-91.8445	36.2952	-216.7057
